,playerName,ballSkill,defence,mental,passing,physical,shooting,goalkeeper
6973,Lebo Mothiba,68.0,15.0,55.0,60.666666666666664,68.85714285714286,62.125,11.2
6976,Bassem Srarfi,78.0,29.0,50.166666666666664,65.0,62.57142857142857,58.5,9.2
6977,Jonathan Bolingi,65.0,20.0,57.5,47.666666666666664,70.0,58.375,9.0
6978,Julian Gressel,68.0,57.666666666666664,67.16666666666667,68.66666666666667,69.28571428571429,61.5,9.2
6979,Deng Hanwen,65.5,67.66666666666667,58.333333333333336,59.666666666666664,68.57142857142857,46.75,11.0
6980,James Léa Siliki,72.5,65.66666666666667,63.0,68.0,63.42857142857143,68.0,11.4
6983,Tomáš Souček,61.5,68.33333333333333,65.66666666666667,63.0,61.285714285714285,56.25,8.6
6984,Martin Terrier,70.0,31.0,58.333333333333336,66.33333333333333,69.71428571428571,61.625,8.6
6985,Michael Ngadeu-Ngadjui,41.0,66.66666666666667,55.166666666666664,49.0,69.57142857142857,43.375,7.6
6986,Melendo,74.5,50.0,59.5,69.33333333333333,62.714285714285715,46.5,10.4
6987,Maximiliano Olivera,74.0,70.0,59.333333333333336,66.66666666666667,68.57142857142857,57.25,9.4
6990,Pedro Aquino,63.0,69.33333333333333,61.333333333333336,64.0,64.71428571428571,50.5,9.6
6991,Ever Corredeira,64.0,24.333333333333332,57.333333333333336,47.666666666666664,66.0,67.0,9.6
6992,Nilson Padilho,69.0,42.666666666666664,67.16666666666667,64.33333333333333,72.14285714285714,55.5,10.0
6993,Jailson Oliva,66.0,66.66666666666667,58.833333333333336,60.666666666666664,74.42857142857143,43.125,12.2
6994,Brais Méndez,72.5,35.666666666666664,58.333333333333336,65.66666666666667,68.28571428571429,62.5,9.0
6999,Rafa Navarro,65.5,70.33333333333333,59.5,61.0,71.0,49.5,10.2
7000,Andrija Balić,76.0,49.333333333333336,59.666666666666664,73.33333333333333,60.714285714285715,57.875,9.6
7001,Christian Kouamé,69.5,19.666666666666668,55.333333333333336,57.333333333333336,69.85714285714286,58.25,11.0
7002,Marco Varnier,55.0,70.66666666666667,56.833333333333336,51.0,66.14285714285714,42.0,11.4
7003,Giorgi Kvilitaia,72.0,33.0,57.333333333333336,54.333333333333336,75.0,60.375,9.8
7006,Julio Angulo,69.0,31.333333333333332,51.5,64.66666666666667,69.85714285714286,57.0,11.6
7007,Murilo Freitas,75.5,31.333333333333332,60.5,57.333333333333336,72.28571428571429,62.375,10.0
7008,Samir Memišević,52.5,64.33333333333333,55.666666666666664,53.333333333333336,65.0,36.875,11.4
7009,Dennis Geiger,73.5,44.333333333333336,61.166666666666664,65.0,65.57142857142857,44.875,8.4
7010,Iban Salvador,72.5,21.333333333333332,58.333333333333336,61.0,74.57142857142857,59.375,7.2
7013,Djamel Eddine Benlamri,51.0,65.66666666666667,54.833333333333336,59.333333333333336,66.71428571428571,33.375,10.0
7014,Salih Özcan,74.0,63.333333333333336,65.83333333333333,66.33333333333333,66.42857142857143,54.5,9.8
7015,Bjørn Johnsen,62.5,29.666666666666668,54.166666666666664,48.0,73.0,61.375,10.6
7016,Matúš Bero,71.0,55.333333333333336,62.5,64.66666666666667,70.85714285714286,65.375,9.6
7017,Pedro Pinto,57.0,67.33333333333333,56.166666666666664,48.666666666666664,62.0,39.0,11.4
7020,Christian Bernardi,73.0,45.0,57.666666666666664,65.0,70.57142857142857,59.625,7.4
7021,Luca Mora,68.5,59.333333333333336,64.33333333333333,71.66666666666667,62.42857142857143,63.25,12.6
7022,Nana Opoku Ampomah,75.5,20.666666666666668,56.166666666666664,57.333333333333336,77.85714285714286,51.875,9.8
7023,Otar Kakabadze,75.5,65.66666666666667,63.0,66.0,71.71428571428571,50.5,11.0
7024,Ratón,19.0,11.333333333333334,30.0,28.333333333333332,53.142857142857146,11.625,69.2
7027,Platiny,64.5,16.0,52.833333333333336,40.0,68.14285714285714,64.125,9.6
7028,Jean Cleber,69.0,66.0,68.5,65.66666666666667,67.42857142857143,53.0,11.8
7029,Jair Amador,45.5,68.0,52.0,50.0,66.85714285714286,37.625,9.8
7030,Branimir Kalaica,57.0,69.0,52.833333333333336,37.333333333333336,55.42857142857143,46.25,10.2
7031,Philippe Sandler,70.5,70.66666666666667,59.666666666666664,57.666666666666664,69.57142857142857,47.0,12.8
7034,Edouard Mendy,12.0,11.0,30.0,17.333333333333332,35.142857142857146,11.375,65.8
7035,Django Warmerdam,70.0,65.33333333333333,68.33333333333333,69.66666666666667,75.42857142857143,61.625,11.4
7036,David Carmona,61.5,67.33333333333333,58.5,63.333333333333336,74.28571428571429,47.0,9.2
7037,Gonzalo Escobar,66.0,67.0,59.5,64.0,74.57142857142857,40.25,11.0
7038,Eric Ocansey,74.5,23.666666666666668,58.5,60.333333333333336,76.57142857142857,59.375,9.6
7043,Borja Lasso,75.0,38.0,64.5,70.66666666666667,54.142857142857146,61.0,9.8
7044,Allan Ardaújo,70.5,39.666666666666664,60.0,68.33333333333333,64.28571428571429,63.0,11.2
7045,Jairo Farnias,7.5,9.666666666666666,39.666666666666664,14.666666666666666,60.285714285714285,9.375,68.8
7046,Ricky Guerreda,64.0,70.66666666666667,61.5,64.66666666666667,72.14285714285714,48.625,9.2
7047,Ronaldo Vieira,69.5,66.66666666666667,66.5,63.333333333333336,76.71428571428571,54.0,8.6
7050,William de Amorim,69.5,36.666666666666664,55.666666666666664,64.66666666666667,69.42857142857143,62.25,8.0
7051,Nicolás Leguizamón,67.5,23.333333333333332,55.833333333333336,48.666666666666664,72.85714285714286,58.75,9.4
7052,Riccardo Orsolini,75.5,23.666666666666668,56.5,61.0,66.0,62.0,10.8
7053,Alin Toşca,57.0,72.0,61.0,63.666666666666664,66.71428571428571,44.125,11.0
7054,Noah Joel Sarenren Bazee,72.0,27.666666666666668,51.333333333333336,63.333333333333336,72.0,55.75,11.2
7057,Russell Canouse,62.5,66.66666666666667,64.33333333333333,60.0,69.14285714285714,51.875,11.8
7058,Miguel Barbieri,45.5,69.66666666666667,56.666666666666664,41.0,69.42857142857143,40.125,10.6
7059,Roy Kortsmit,10.0,9.666666666666666,30.333333333333332,20.666666666666668,38.714285714285715,12.375,68.4
7060,Mason Mount,71.5,38.666666666666664,57.166666666666664,66.33333333333333,64.14285714285714,61.875,11.2
7061,Kazuma Watanabe,68.5,27.666666666666668,53.0,64.66666666666667,65.85714285714286,63.375,9.8
7064,Takuya Iwanami,46.5,67.33333333333333,56.833333333333336,53.333333333333336,68.71428571428571,33.0,11.2
7065,Shoma Doi,72.0,40.666666666666664,59.166666666666664,67.0,66.71428571428571,61.875,9.8
7066,Daichi Kamada,72.5,40.0,55.666666666666664,65.33333333333333,73.42857142857143,52.0,8.8
7067,Milton Valenzuela,65.5,71.66666666666667,66.0,60.333333333333336,75.14285714285714,47.0,12.6
7068,Guillermo Acosta,68.5,59.0,66.83333333333333,67.33333333333333,77.28571428571429,51.0,11.0
7071,Mauro Arambarri,70.5,67.66666666666667,64.5,68.33333333333333,63.142857142857146,54.375,11.0
7072,Ritsu Doan,73.0,36.666666666666664,57.166666666666664,61.333333333333336,71.28571428571429,57.0,9.2
7073,Yosuke Ideguchi,68.5,65.0,61.666666666666664,69.0,72.28571428571429,50.375,11.2
7074,Takuma Asano,71.0,15.666666666666666,56.166666666666664,56.666666666666664,81.57142857142857,56.625,10.2
7075,Nicolás Romat,63.0,68.0,60.166666666666664,63.666666666666664,67.71428571428571,49.0,11.2
7078,Facundo Silva,71.5,57.0,61.166666666666664,69.0,70.71428571428571,55.75,11.8
7079,Wataru Endo,67.5,67.0,54.333333333333336,66.0,68.71428571428571,48.375,9.0
7080,Kubilay Kanatsızkuş,70.0,14.666666666666666,56.0,51.666666666666664,67.14285714285714,63.625,10.4
7081,Axel Méyé,67.0,23.333333333333332,54.0,60.666666666666664,72.28571428571429,61.25,10.0
7082,Dániel Sallói,69.0,36.666666666666664,59.333333333333336,65.33333333333333,72.71428571428571,67.0,8.0
7087,Jack Harrison,71.5,39.0,59.666666666666664,63.333333333333336,73.85714285714286,60.125,9.2
7088,Keegan Rosenberry,66.5,67.33333333333333,65.66666666666667,65.66666666666667,73.57142857142857,52.5,11.4
7089,Han Chan Hee,70.5,47.0,66.66666666666667,69.0,69.14285714285714,63.125,11.0
7090,Leonardo Ruíz,71.5,14.333333333333334,56.166666666666664,54.0,64.85714285714286,66.75,11.4
7091,Leonardo Castro,68.0,13.666666666666666,58.0,57.0,71.71428571428571,58.5,10.8
7094,Curro Sánchez,70.0,34.333333333333336,58.0,68.0,62.42857142857143,58.125,9.2
7095,Feiver Mercado,71.5,14.666666666666666,54.333333333333336,44.333333333333336,69.28571428571429,60.75,11.0
7096,Dodi Lukebakio,76.0,18.666666666666668,51.5,65.0,69.28571428571429,57.125,10.6
7097,Jérémy Gélin,62.5,71.33333333333333,58.166666666666664,57.0,64.85714285714286,42.625,10.4
7098,Brian Lozano,74.0,39.666666666666664,52.833333333333336,64.33333333333333,72.57142857142857,64.25,10.2
7101,Hauke Wahl,43.5,70.66666666666667,52.5,37.0,65.0,34.125,10.8
7102,Joe Worrall,35.5,70.0,52.166666666666664,49.666666666666664,63.42857142857143,33.75,10.0
7103,Saberto Botelho,57.0,72.0,64.16666666666667,57.666666666666664,70.0,49.75,13.8
7104,Sevinho Santos,71.5,31.0,56.0,53.333333333333336,64.28571428571429,64.25,9.6
7105,Vicemte Tófoli,72.0,32.0,58.333333333333336,62.0,66.28571428571429,66.75,11.4
7108,Diogildo Peixe,74.0,23.0,56.5,64.66666666666667,69.14285714285714,62.25,9.2
7109,Raphael Paneira,76.0,47.0,58.333333333333336,59.0,57.42857142857143,58.5,10.0
7110,Macarinho Louro,76.0,24.666666666666668,52.166666666666664,73.33333333333333,70.57142857142857,58.25,10.4
7111,Renaldo Justinho,69.5,47.666666666666664,61.0,65.0,63.142857142857146,62.375,8.4
7112,Alam Basteirinho,72.0,42.666666666666664,65.66666666666667,68.66666666666667,53.57142857142857,62.75,11.4
7115,Ansel Barnisco,62.5,69.66666666666667,66.0,66.0,64.71428571428571,54.375,9.2
7116,Lourival Dinisco,46.5,70.33333333333333,52.666666666666664,58.666666666666664,63.42857142857143,53.0,9.6
7117,Allison Sireo,41.5,69.0,60.166666666666664,43.0,57.857142857142854,41.5,11.2
7118,Eltson Marques,52.0,68.66666666666667,57.0,45.333333333333336,49.42857142857143,48.125,9.8
7119,Césario Figueirido,47.5,73.33333333333333,51.0,60.0,61.714285714285715,55.25,10.2
7122,Milton Menceiros,55.0,66.33333333333333,68.0,53.333333333333336,72.14285714285714,51.875,8.4
7123,Bernardo Motinho,64.5,71.0,62.333333333333336,68.33333333333333,68.85714285714286,52.5,9.8
7124,Sérgio Espinho,61.5,73.0,62.0,67.0,65.57142857142857,54.875,12.6
7125,Daguinho Parrela,58.0,67.0,62.166666666666664,72.0,70.28571428571429,48.0,12.2
7126,Luisinho Conradi,75.5,67.66666666666667,64.16666666666667,68.66666666666667,71.85714285714286,57.5,10.2
7131,Wagner Orsinho,62.5,68.0,64.16666666666667,72.33333333333333,70.28571428571429,58.75,8.8
7132,Breno Bemposta,70.5,67.33333333333333,64.16666666666667,63.333333333333336,59.57142857142857,65.5,12.6
7133,Enzo Chissano,61.5,67.0,64.5,67.0,72.14285714285714,55.125,10.6
7134,Alexio Sanctos,62.0,75.66666666666667,65.0,62.666666666666664,66.71428571428571,48.875,9.8
7135,Renatao Baumer,60.0,72.0,59.333333333333336,68.66666666666667,65.42857142857143,56.5,10.0
7138,Alam Araújo,66.5,71.33333333333333,56.5,71.0,70.14285714285714,55.0,10.4
7139,Victor Fachinhas,13.0,8.333333333333334,38.0,16.333333333333332,45.714285714285715,14.125,67.4
7140,Lassana Coulibaly,71.5,65.33333333333333,64.0,65.0,73.42857142857143,53.25,9.8
7141,Nikola Stojiljković,66.5,31.666666666666668,63.166666666666664,57.0,66.85714285714286,64.25,9.6
7142,Faitout Maouassa,73.5,61.0,63.166666666666664,65.33333333333333,72.71428571428571,60.25,8.4
7145,Fran Villalba,74.0,31.0,54.666666666666664,68.33333333333333,60.42857142857143,57.25,10.4
7146,Emmanuel Hackman,68.0,68.0,58.833333333333336,53.666666666666664,72.28571428571429,49.375,8.8
7147,Óscar Pinchi,75.5,36.0,53.5,66.66666666666667,66.14285714285714,57.875,9.6
7148,Edu Expósito,73.0,57.666666666666664,63.666666666666664,65.66666666666667,59.0,51.375,9.2
7149,Mathias Jensen,68.5,58.0,66.33333333333333,69.33333333333333,73.85714285714286,59.625,9.6
7152,Rodrigo Pinho,72.5,20.333333333333332,53.0,52.333333333333336,66.14285714285714,66.625,11.4
7153,Gerard Valentín,76.5,66.33333333333333,61.166666666666664,67.33333333333333,78.42857142857143,37.75,8.4
7154,Fali,59.0,70.0,61.666666666666664,59.333333333333336,67.71428571428571,44.375,8.2
7155,Sergi Guardiola,73.5,20.0,56.166666666666664,48.666666666666664,62.142857142857146,66.125,11.6
7156,Miloš Degenek,56.5,67.0,57.0,59.0,69.14285714285714,48.0,11.0
7159,Tiago Mesquita,68.0,70.66666666666667,63.5,50.0,70.71428571428571,42.875,9.2
7160,Francisco Ramos,70.5,60.666666666666664,67.66666666666667,70.33333333333333,63.714285714285715,57.375,9.0
7161,Jean Meneses,72.0,25.333333333333332,55.5,61.666666666666664,79.71428571428571,55.25,10.4
7162,Fernando De Paul,16.5,13.333333333333334,41.0,21.666666666666668,49.57142857142857,15.625,69.2
7163,Amro Tarek,55.5,72.0,56.0,48.333333333333336,64.42857142857143,38.875,11.4
7166,Pascal Köpke,70.0,20.0,50.833333333333336,60.0,76.71428571428571,63.875,8.2
7167,Charilaos Charisis,70.0,65.0,66.0,71.0,72.14285714285714,66.875,9.8
7168,Jonathan Benítez,71.5,21.0,60.0,63.666666666666664,72.42857142857143,56.5,10.8
7169,Elohim Rolland,71.0,63.666666666666664,69.33333333333333,63.666666666666664,66.85714285714286,58.75,8.0
7170,Shehu Abdullahi,64.5,67.66666666666667,69.0,69.0,72.85714285714286,49.5,13.0
7175,Kévin N'Doram,63.5,72.0,60.666666666666664,61.0,64.42857142857143,39.5,11.6
7176,Hidde Jurjus,21.5,17.666666666666668,32.666666666666664,28.333333333333332,50.57142857142857,17.125,68.6
7177,Eric Remedi,63.0,66.0,65.16666666666667,65.0,66.28571428571429,51.375,11.6
7178,Aleix García,73.5,60.0,62.166666666666664,70.0,64.85714285714286,57.5,10.0
7179,Dmitriy Zhivoglyadov,65.5,69.66666666666667,62.666666666666664,61.333333333333336,69.57142857142857,50.625,11.0
7182,Giovanni Troupée,72.0,65.66666666666667,63.5,66.66666666666667,75.71428571428571,50.125,11.8
7183,Oussama Idrissi,76.5,21.666666666666668,54.5,56.666666666666664,71.42857142857143,63.75,13.0
7184,Jhon Murillo,73.0,17.666666666666668,54.166666666666664,52.333333333333336,77.71428571428571,61.25,9.6
7185,Georgiy Tigiev,66.5,71.0,62.5,62.0,71.57142857142857,54.0,12.8
7186,Gerrit Holtmann,71.0,49.0,55.666666666666664,63.0,73.85714285714286,55.75,9.2
7189,Omar Perdomo,70.5,33.333333333333336,60.5,64.0,73.14285714285714,60.625,11.8
7190,Pape Abou Cissé,41.0,69.0,51.5,46.333333333333336,64.14285714285714,38.625,13.4
7191,Gaëtan Hendrickx,63.5,67.0,68.33333333333333,69.33333333333333,70.71428571428571,59.875,11.4
7192,Marcus Thuram,66.5,25.0,51.833333333333336,47.333333333333336,68.28571428571429,59.5,12.4
7193,Lucas Venuto,73.5,36.0,57.0,59.0,78.42857142857143,57.75,10.8
7196,Robert Mazáň,69.0,74.0,61.166666666666664,65.0,63.285714285714285,49.125,11.2
7197,Oleksandr Zinchenko,74.5,65.0,69.83333333333333,75.33333333333333,70.71428571428571,66.625,12.2
7198,Kim Jong Woo,69.0,57.333333333333336,66.66666666666667,66.33333333333333,66.57142857142857,60.25,12.2
7199,Felix Platte,66.0,18.666666666666668,55.666666666666664,45.333333333333336,65.14285714285714,61.25,13.4
7200,Mateo Cassierra,66.5,16.333333333333332,52.0,51.666666666666664,70.71428571428571,58.25,9.8
7203,Sigurd Rosted,61.0,67.66666666666667,56.5,50.0,66.42857142857143,40.875,10.0
7204,Axel Sjöberg,51.5,64.66666666666667,54.5,49.333333333333336,51.857142857142854,32.75,11.8
7205,Ismaël Bennacer,72.5,54.333333333333336,60.333333333333336,68.33333333333333,66.85714285714286,60.625,12.4
7206,Nik Omladič,75.0,49.666666666666664,60.5,70.33333333333333,67.42857142857143,58.125,9.4
7207,Filippo Romagna,56.5,71.66666666666667,56.666666666666664,55.0,65.85714285714286,37.875,10.0
7210,Ángel González,71.5,32.333333333333336,58.333333333333336,60.666666666666664,71.71428571428571,51.375,12.0
7211,Roger Assalé,77.5,28.0,54.166666666666664,56.666666666666664,71.14285714285714,58.125,11.6
7212,Jordan Morris,63.0,23.333333333333332,58.833333333333336,54.666666666666664,79.71428571428571,62.625,10.8
7213,Cédric Yambéré,55.0,70.0,58.333333333333336,48.666666666666664,60.142857142857146,35.25,11.4
7214,Mikkel Duelund,71.5,45.666666666666664,65.33333333333333,68.33333333333333,73.57142857142857,63.25,12.4
7219,Olivier Boscagli,67.5,70.66666666666667,65.33333333333333,66.33333333333333,67.42857142857143,33.5,9.8
7220,Anuar,64.0,70.0,59.5,66.66666666666667,73.28571428571429,47.25,9.8
7221,Arturo Mina,54.0,66.33333333333333,56.0,54.666666666666664,59.57142857142857,41.875,11.8
7222,Oliver Burke,71.0,33.666666666666664,57.333333333333336,61.0,71.85714285714286,53.0,10.6
7223,Alexandr Zuev,70.5,44.333333333333336,58.0,65.0,67.71428571428571,54.125,11.0
7226,Aboubakar Kamara,64.0,22.0,55.666666666666664,51.333333333333336,73.85714285714286,60.75,10.0
7227,Dominic Solanke,74.5,20.333333333333332,52.0,61.0,71.57142857142857,61.375,11.4
7228,Obbi Oularé,65.0,21.333333333333332,57.333333333333336,51.666666666666664,63.285714285714285,60.375,9.2
7229,Kevin Balanta,64.0,63.666666666666664,65.16666666666667,57.666666666666664,71.85714285714286,47.875,10.2
7230,Diederrick Joel,68.5,22.666666666666668,55.166666666666664,56.0,68.42857142857143,58.25,13.0
7233,Kasey Palmer,74.0,49.333333333333336,58.0,65.66666666666667,68.85714285714286,63.125,11.8
7234,Jorge Sáenz,62.5,68.0,64.33333333333333,60.666666666666664,69.57142857142857,46.0,9.4
7235,Ivan Provedel,17.0,18.666666666666668,33.166666666666664,24.333333333333332,43.714285714285715,16.625,68.4
7236,Alessandro Micai,18.0,17.0,30.333333333333332,24.333333333333332,45.285714285714285,17.875,68.0
7237,Arnaud Lusamba,76.5,60.333333333333336,61.0,65.33333333333333,66.28571428571429,51.625,9.8
7240,Ola Aina,68.0,68.33333333333333,55.333333333333336,56.0,74.28571428571429,40.125,10.0
7241,Ertuğrul Ersoy,53.5,69.66666666666667,54.166666666666664,45.666666666666664,64.57142857142857,36.75,10.6
7242,Bingourou Kamara,20.0,14.666666666666666,27.5,14.0,42.0,17.0,68.6
7243,Julian Pollersbeck,16.5,16.333333333333332,25.333333333333332,25.333333333333332,34.0,16.25,69.8
7244,Hiroki Yamada,69.5,50.0,63.5,67.0,73.14285714285714,62.5,11.2
7247,Taras Romanczuk,60.0,67.33333333333333,69.5,65.66666666666667,66.85714285714286,58.875,11.6
7248,Jonjoe Kenny,58.0,72.33333333333333,59.833333333333336,62.666666666666664,71.42857142857143,43.5,12.6
7249,Dabney Dos Santos,75.0,41.333333333333336,60.5,65.33333333333333,74.0,57.375,11.2
7250,Joachim Andersen,52.0,69.33333333333333,56.666666666666664,53.333333333333336,66.85714285714286,42.25,11.6
7251,Clint Leemans,66.5,61.666666666666664,64.16666666666667,73.66666666666667,67.57142857142857,71.5,13.0
7254,Querol,65.5,46.333333333333336,61.166666666666664,63.0,74.14285714285714,58.375,12.0
7255,Carlos Henao,45.0,71.0,51.333333333333336,34.666666666666664,58.57142857142857,61.375,9.6
7256,Crislan,64.5,24.0,58.666666666666664,57.666666666666664,70.14285714285714,62.25,13.0
7257,David Depetris,68.5,20.333333333333332,55.0,46.666666666666664,70.28571428571429,65.75,10.2
7258,Luís Aurélio,71.5,59.0,65.0,68.0,72.0,63.625,12.2
7263,Juan Muñoz,68.5,15.666666666666666,53.333333333333336,51.666666666666664,63.142857142857146,64.125,9.6
7264,Andreas Bouchalakis,68.5,62.0,64.66666666666667,72.33333333333333,65.57142857142857,67.375,12.4
7265,Paul Bernardoni,20.5,14.333333333333334,27.333333333333332,21.333333333333332,33.57142857142857,17.25,71.0
7266,Vasco Rocha,71.5,60.0,64.0,69.66666666666667,68.28571428571429,63.375,12.2
7267,Stephen Kingsley,68.0,71.0,61.5,65.33333333333333,72.71428571428571,47.5,10.2
7270,Leart Paqarada,69.0,68.0,62.333333333333336,69.33333333333333,69.57142857142857,52.875,10.4
7271,Munir,25.0,17.0,34.833333333333336,28.0,50.42857142857143,22.125,68.0
7272,Emre Taşdemir,73.0,66.66666666666667,65.16666666666667,65.33333333333333,73.85714285714286,60.5,8.6
7273,Lucas Diarte,61.0,77.0,56.166666666666664,50.0,70.85714285714286,35.125,11.4
7274,Pablo Martinez,58.5,70.0,59.333333333333336,64.0,69.71428571428571,49.375,13.6
7277,Emanuel Aguilera,57.0,71.33333333333333,60.333333333333336,51.666666666666664,55.57142857142857,55.25,12.2
7278,Kévin Vandendriessche,62.5,63.666666666666664,72.16666666666667,65.33333333333333,70.14285714285714,61.5,11.2
7279,Dimitri Oberlin,72.0,43.666666666666664,51.833333333333336,62.0,75.0,59.5,9.0
7280,Anthony Briançon,52.5,67.33333333333333,63.5,52.333333333333336,66.71428571428571,49.375,12.0
7281,Muammer Yıldırım,18.0,16.0,29.166666666666668,16.666666666666668,29.142857142857142,15.625,67.8
7284,Dorin Rotariu,75.0,29.0,55.833333333333336,65.66666666666667,66.14285714285714,66.0,10.8
7285,Selim Ay,46.5,67.33333333333333,53.5,56.333333333333336,68.14285714285714,44.125,10.8
7286,Yoichiro Kakitani,71.0,15.666666666666666,52.0,62.666666666666664,75.14285714285714,57.375,9.4
7287,Manabu Saito,74.5,21.666666666666668,52.0,60.666666666666664,68.71428571428571,61.5,9.8
7288,Erhun Oztumer,69.5,31.333333333333332,59.5,64.0,77.85714285714286,62.625,13.0
7291,Pablo Pérez,71.5,48.0,60.333333333333336,69.0,63.42857142857143,66.875,11.8
7292,Benno Schmitz,64.5,69.66666666666667,65.0,63.0,67.57142857142857,53.625,12.4
7293,Hwang Hyun Soo,39.5,70.33333333333333,53.333333333333336,33.0,62.0,46.75,10.6
7294,Jordan Silva,38.5,71.0,48.333333333333336,41.0,61.285714285714285,39.5,8.8
7295,Themba Zwane,74.5,46.0,57.833333333333336,67.33333333333333,70.42857142857143,55.25,9.8
7298,Sebastian Griesbeck,61.0,71.33333333333333,62.166666666666664,62.0,63.42857142857143,48.25,11.0
7299,Ezequiel Unsain,21.5,17.0,29.5,24.0,48.714285714285715,17.5,69.8
7300,Morten Thorsby,71.0,63.333333333333336,70.66666666666667,65.0,73.71428571428571,55.625,11.4
7301,Grant Ward,67.0,61.666666666666664,63.833333333333336,66.33333333333333,75.42857142857143,58.625,8.8
7302,Cyriel Dessers,66.0,15.0,55.0,52.666666666666664,71.85714285714286,60.375,11.6
7307,Strahil Popov,64.0,70.66666666666667,65.16666666666667,65.66666666666667,66.14285714285714,59.25,11.2
7308,Jay Fulton,67.5,71.33333333333333,64.33333333333333,64.66666666666667,67.0,51.875,9.6
7309,Paul Seguin,65.5,70.33333333333333,64.0,66.33333333333333,68.71428571428571,50.125,10.8
7310,Yairo Moreno,71.5,25.0,59.333333333333336,64.0,70.42857142857143,53.5,10.4
7311,Carlos Mosquera,70.0,36.333333333333336,60.5,58.333333333333336,78.57142857142857,48.375,12.0
7314,Steve Birnbaum,53.0,67.33333333333333,55.833333333333336,47.0,60.285714285714285,36.125,11.6
7315,Dénes Dibusz,18.0,17.0,26.166666666666668,19.666666666666668,25.428571428571427,17.125,69.2
7316,Liam Kelly,67.0,59.0,60.333333333333336,73.66666666666667,67.57142857142857,61.875,14.0
7317,Sebas Coris,72.0,66.66666666666667,57.0,69.0,65.42857142857143,50.25,23.8
7318,Dario Rodríguez,73.0,36.333333333333336,60.0,59.666666666666664,72.71428571428571,62.25,13.8
7321,Carlos Fernández,66.5,28.0,57.333333333333336,46.333333333333336,64.28571428571429,61.0,10.8
7322,Jorge Correa,70.5,22.0,58.833333333333336,62.333333333333336,72.42857142857143,64.5,10.6
7323,Deiver Machado,70.0,67.0,65.5,65.33333333333333,76.0,49.375,11.2
7324,Marco Ilaimaharitra,65.0,65.33333333333333,65.5,64.66666666666667,68.71428571428571,53.0,11.2
7325,Micheal Azira,66.0,65.0,63.666666666666664,64.0,69.28571428571429,53.125,9.6
7328,Josh Brownhill,68.0,58.0,67.5,67.0,73.42857142857143,60.5,9.4
7329,Lorenzo Venuti,61.5,66.33333333333333,51.833333333333336,60.333333333333336,72.42857142857143,32.875,8.4
7330,Federico Mattiello,72.0,70.66666666666667,63.333333333333336,69.33333333333333,70.71428571428571,66.5,6.8
7331,Gastón Campi,64.5,67.66666666666667,63.166666666666664,61.0,53.714285714285715,46.0,10.2
7332,Jamal Bajandouh,64.5,65.0,60.5,71.66666666666667,64.42857142857143,57.25,13.0
7335,Alex Alegría,71.5,22.333333333333332,54.666666666666664,50.666666666666664,62.857142857142854,62.125,10.6
7336,Dmytro Khomchenovskyi,71.5,32.0,52.666666666666664,70.33333333333333,65.57142857142857,54.375,14.2
7337,Gheorghe Grozav,72.5,25.333333333333332,59.666666666666664,62.0,70.28571428571429,65.5,10.6
7338,Olivier Kemen,71.5,63.333333333333336,66.66666666666667,65.66666666666667,76.57142857142857,59.375,10.2
7339,Abdul Ajagun,70.0,16.333333333333332,55.833333333333336,58.666666666666664,79.14285714285714,58.875,12.6
7342,Gabriel Castellón,22.5,24.333333333333332,35.833333333333336,32.333333333333336,52.42857142857143,28.875,66.8
7343,Ethan Horvath,19.0,9.666666666666666,32.5,24.0,48.714285714285715,16.0,68.4
7344,Raffaele Di Gennaro,21.5,17.0,30.666666666666668,18.333333333333332,44.57142857142857,16.875,67.6
7345,Francesco Zampano,70.0,67.33333333333333,60.0,66.0,75.14285714285714,42.0,11.4
7346,Manuel García,15.5,18.333333333333332,35.166666666666664,20.666666666666668,49.285714285714285,16.0,68.0
7351,Derley,68.0,29.333333333333332,61.0,62.666666666666664,69.0,64.875,9.2
7352,Brayan Beckeles,56.0,72.33333333333333,64.16666666666667,62.0,69.0,48.125,12.0
7353,Mauricio Gómez,69.5,56.0,63.166666666666664,66.33333333333333,72.0,58.0,9.0
7354,Juan Domínguez,67.0,69.0,67.5,67.33333333333333,73.57142857142857,58.0,11.4
7355,Matt Targett,64.5,70.0,58.833333333333336,67.0,69.57142857142857,47.375,11.6
7358,Samir Saad,52.0,78.33333333333333,59.333333333333336,51.333333333333336,69.85714285714286,49.0,11.2
7359,Jonathan Zacaría,70.0,55.0,64.66666666666667,67.66666666666667,69.28571428571429,64.5,10.2
7360,Mohamed Abarhoun,47.5,67.66666666666667,54.0,41.666666666666664,59.714285714285715,32.625,12.4
7361,Uvaldo Luna,67.0,41.666666666666664,53.333333333333336,69.66666666666667,65.85714285714286,55.875,9.0
7362,Yosuke Kashiwagi,68.0,47.0,61.666666666666664,71.33333333333333,63.0,62.0,10.8
7365,Mohamed El Monir,67.5,67.66666666666667,60.166666666666664,60.0,71.0,35.75,9.6
7366,Enrique Triverio,66.5,24.333333333333332,58.166666666666664,46.0,67.28571428571429,68.0,10.8
7367,Javier Abella,63.5,65.66666666666667,64.0,63.333333333333336,70.71428571428571,50.5,12.4
7368,Flávio,43.0,69.66666666666667,54.0,38.0,59.0,34.25,12.0
